Keyword,tweet_id,created_at,text
ukraine+energy,1630573167440699392,2023-02-28T14:18:32.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630572417981763584,2023-02-28T14:15:33.000Z,Sweden will transfer $30M to the Ukraine Energy Support Fund: photo https://t.co/sPF3P0ZTo1 - UaPosition #WarInUkraine #StandWithUkraine
ukraine+energy,1630569219401080833,2023-02-28T14:02:51.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630569197658071041,2023-02-28T14:02:45.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630568869575249927,2023-02-28T14:01:27.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630566852404342784,2023-02-28T13:53:26.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630566785958420480,2023-02-28T13:53:10.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630566659017588737,2023-02-28T13:52:40.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630565574479851522,2023-02-28T13:48:22.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630564245849923586,2023-02-28T13:43:05.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630564139536986113,2023-02-28T13:42:39.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630563845302366213,2023-02-28T13:41:29.000Z,"Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630561794660921346,2023-02-28T13:33:20.000Z,Sweden will transfer $30M to the Ukraine Energy Support Fund: photo https://t.co/QhG7YuN48Y
ukraine+energy,1630557500427898880,2023-02-28T13:16:17.000Z,"RT @Chain4Energy: Since Russia's invasion of Ukraine, energy independence in the EU has become of utmost importance, and countries have tak…"
